date,keyword,spend,impression,click,ctr
2025-12-08,간병비보험,109224.5,450,21,0.046666667
2025-12-08,간병비보험가격,5667.2,19,1,0.052631579
2025-12-08,간병비보험추천,1648.9,21,1,0.047619048
2025-12-08,간병인보험,63275.3,267,15,0.056179775
2025-12-08,간병인보험비교,7632.9,13,1,0.076923077
2025-12-08,간병인보험추천,36161.4,58,3,0.051724138
2025-12-08,간병인보험필요한가,1475.1,72,1,0.013888889
2025-12-08,건강보험,28531.8,240,10,0.041666667
2025-12-08,라이나,57103.2,136,14,0.102941176
2025-12-08,라이나간병인보험,5352.6,7,2,0.285714286
2025-12-08,라이나더건강한치아보험,18013.6,27,5,0.185185185
2025-12-08,라이나무배당the건강한치아보험,881.1,2,1,0.5
2025-12-08,라이나보험,89324.4,65,17,0.261538462
2025-12-08,라이나생명,1269363.7,1250,219,0.1752
2025-12-08,라이나생명간병보험,1651.1,2,1,0.5
2025-12-08,라이나생명간병인보험,1489.4,1,1,1
2025-12-08,라이나생명무배당the건강한치아보험,1677.5,4,1,0.25
2025-12-08,라이나생명보험,66093.5,53,10,0.188679245
2025-12-08,라이나생명첫날부터암보험,39344.8,5,2,0.4
2025-12-08,라이나생명치과,30637.2,40,2,0.05
2025-12-08,라이나생명치아보험,82328.4,90,13,0.144444444
2025-12-08,라이나생명치아보험료,6471.3,11,4,0.363636364
2025-12-08,라이나손해보험,214287.7,406,42,0.103448276
2025-12-08,라이나손해보험치아,11740.3,3,1,0.333333333
2025-12-08,라이나수술비보험,13626.8,14,4,0.285714286
2025-12-08,라이나암보험,37956.6,40,6,0.15
2025-12-08,라이나첫날부터암보험,29822.1,13,4,0.307692308
2025-12-08,라이나치과,3534.3,2,1,0.5
2025-12-08,라이나치과보험,71667.2,32,9,0.28125
2025-12-08,라이나치아,24275.9,8,2,0.25
2025-12-08,라이나치아보험,496085.7,246,48,0.195121951
2025-12-08,라이나치아보험가격,1549.9,2,1,0.5
2025-12-08,라이나치아보험레진,753.5,2,1,0.5
2025-12-08,라이나치아보험홈페이지,26565,14,4,0.285714286
2025-12-08,라이너,18871.6,24,2,0.083333333
2025-12-08,메디컬보험,11684.2,148,3,0.02027027
2025-12-08,면책기간없는암보험,7146.7,8,1,0.125
2025-12-08,무료보험상담,12347.5,2,2,1
2025-12-08,무배당the건강한치아보험v,140536,53,8,0.150943396
2025-12-08,무배당the건강한치아보험v갱신형,3652,6,1,0.166666667
2025-12-08,무배당the건강한치아보험갱신형,2589.4,2,1,0.5
2025-12-08,무배당더건강한치아보험,2328.7,14,1,0.071428571
2025-12-08,백내장수술보험,10897.7,27,1,0.037037037
2025-12-08,보험가입,66993.3,26,2,0.076923077
2025-12-08,보험가입문의,22556.6,48,2,0.041666667
2025-12-08,보험문의,21777.8,3,1,0.333333333
2025-12-08,보험상담,80800.5,20,3,0.15
2025-12-08,보험상담신청,35096.6,4,1,0.25
2025-12-08,수술보험,21059.5,176,4,0.022727273
2025-12-08,수술비보험,14109.7,64,2,0.03125
2025-12-08,실비암보험,70363.7,90,2,0.022222222
2025-12-08,암뇌심보험,66023.1,23,2,0.086956522
2025-12-08,암보험,763523.2,1303,28,0.021488872
2025-12-08,암보험라이나,1760,11,1,0.090909091
2025-12-08,암보험비교,35836.9,15,1,0.066666667
2025-12-08,암보험진단금,7816.6,2,1,0.5
2025-12-08,암보험추천,6331.6,102,2,0.019607843
2025-12-08,암진단금,6580.2,5,1,0.2
2025-12-08,암진단비1억,18935.4,11,1,0.090909091
2025-12-08,암치료비보험,15523.2,36,1,0.027777778
2025-12-08,어린이치아보험,6084.1,8,1,0.125
2025-12-08,유병자보험추천,5163.4,8,2,0.25
2025-12-08,유병자암보험,9187.2,6,2,0.333333333
2025-12-08,임플란트보험,99583,496,11,0.022177419
2025-12-08,입원비보험,19724.1,108,4,0.037037037
2025-12-08,진단금보험,1405.8,21,1,0.047619048
2025-12-08,첫날부터암보험,8692.2,24,1,0.041666667
2025-12-08,치과보험,378196.5,633,19,0.030015798
2025-12-08,치과보험임플란트,13222,13,1,0.076923077
2025-12-08,치과보험추천,18136.8,16,2,0.125
2025-12-08,치과실비보험,37346.1,48,4,0.083333333
2025-12-08,치아교정보험,11249.7,41,1,0.024390244
2025-12-08,치아보험,901164,1299,48,0.036951501
2025-12-08,치아보험가격,59956.6,232,6,0.025862069
2025-12-08,치아보험라이나생명,29626.3,2,1,0.5
2025-12-08,치아보험비교,39061,29,1,0.034482759
2025-12-08,치아보험추천,195351.2,91,9,0.098901099
2025-12-09,80세보험가입,2288,29,1,0.034482759
2025-12-09,가족간병인보험,4165.7,1,1,1
2025-12-09,간병보험,33827.2,169,7,0.041420118
2025-12-09,간병보험비교사이트,3659.7,16,1,0.0625
2025-12-09,간병비보험,256067.9,888,56,0.063063063
2025-12-09,간병인보험,54874.6,310,9,0.029032258
2025-12-09,간병인보험가격,14406.7,35,3,0.085714286
2025-12-09,간편암보험,1298,1,1,1
2025-12-09,건강보험,10387.3,207,2,0.009661836
2025-12-09,라니아생명,7883.7,6,2,0.333333333
2025-12-09,라이나,46955.7,117,9,0.076923077
2025-12-09,라이나무배당the건강한치아보험,2338.6,2,1,0.5
2025-12-09,라이나보험,62821,47,10,0.212765957
2025-12-09,라이나생명,765420.7,1178,162,0.137521222
2025-12-09,라이나생명보험,57833.6,58,15,0.25862069
2025-12-09,라이나생명치과,6583.5,29,1,0.034482759
2025-12-09,라이나생명치과보험,10758,10,3,0.3
2025-12-09,라이나생명치아보험,102324.2,84,16,0.19047619
2025-12-09,라이나생명치아보험료,2301.2,20,2,0.1
2025-12-09,라이나손해보험,228675.7,324,48,0.148148148
2025-12-09,라이나손해보험치아,7823.2,4,1,0.25
2025-12-09,라이나실비보험,1665.4,8,1,0.125
2025-12-09,라이나암보험,84738.5,22,9,0.409090909
2025-12-09,라이나첫날부터암보험,7593.3,3,1,0.333333333
2025-12-09,라이나치과,1543.3,4,1,0.25
2025-12-09,라이나치과보험,95640.6,34,10,0.294117647
2025-12-09,라이나치아,2338.6,15,1,0.066666667
2025-12-09,라이나치아보험,241171.7,206,41,0.199029126
2025-12-09,라이나치아보험가격,2696.1,2,1,0.5
2025-12-09,라이나치아보험보장,5229.4,2,1,0.5
2025-12-09,라이나치아보험홈페이지,7350.2,6,2,0.333333333
2025-12-09,메디컬보험,20653.6,122,3,0.024590164
2025-12-09,무배당the건강한치아보험v,38183.2,76,6,0.078947368
2025-12-09,보험가입문의,34873.3,42,2,0.047619048
2025-12-09,보험상담,120522.6,21,4,0.19047619
2025-12-09,수술보험,3063.5,98,1,0.010204082
2025-12-09,수술비보험,44555.5,67,3,0.044776119
2025-12-09,수술비보험추천,8562.4,31,2,0.064516129
2025-12-09,실비암보험,22886.6,65,2,0.030769231
2025-12-09,암뇌심보험,53424.8,15,1,0.066666667
2025-12-09,암보험,369364.6,1333,27,0.020255064
2025-12-09,암보험비교,44992.2,16,1,0.0625
2025-12-09,암보험추천,28639.6,126,1,0.007936508
2025-12-09,인터넷암보험,65104.6,3,1,0.333333333
2025-12-09,임플란트보험,42227.9,421,7,0.016627078
2025-12-09,입원보험,6552.7,34,1,0.029411765
2025-12-09,입원비보험,38657.3,119,4,0.033613445
2025-12-09,첫날부터암보험,37159.1,12,2,0.166666667
2025-12-09,치과보험,219619.4,510,15,0.029411765
2025-12-09,치과보험비교,36546.4,8,1,0.125
2025-12-09,치과보험추천,37026,24,1,0.041666667
2025-12-09,치과실비보험,29018,56,2,0.035714286
2025-12-09,치아보험,631951.1,1187,48,0.040438079
2025-12-09,치아보험가격,35647.7,168,4,0.023809524
2025-12-09,치아보험비교,10567.7,17,1,0.058823529
2025-12-09,치아보험임플란트,1094.5,37,1,0.027027027
2025-12-09,치아보험추천,162723,54,6,0.111111111
2025-12-10,70대간병인보험,13035,6,2,0.333333333
2025-12-10,가입첫날부터보장되는암보험,4115.1,6,1,0.166666667
2025-12-10,간병보험,23981.1,114,6,0.052631579
2025-12-10,간병보험료,7366.7,4,1,0.25
2025-12-10,간병비,11731.5,114,4,0.035087719
2025-12-10,간병비보험,141145.4,583,25,0.042881647
2025-12-10,간병비보험가격,3236.2,33,1,0.03030303
2025-12-10,간병비보험료,3263.7,6,1,0.166666667
2025-12-10,간병비보험비교,11773.3,8,2,0.25
2025-12-10,간병비보험추천,7246.8,29,1,0.034482759
2025-12-10,간병인보험,77495,287,11,0.038327526
2025-12-10,간병인보험가격,5012.7,25,1,0.04
2025-12-10,간병인보험추천,4315.3,61,1,0.016393443
2025-12-10,건강보험,37549.6,256,10,0.0390625
2025-12-10,다이렉트암보험,4019.4,14,1,0.071428571
2025-12-10,라니아생명,5824.5,6,1,0.166666667
2025-12-10,라이나,109906.5,161,14,0.086956522
2025-12-10,라이나더건강한치아보험,38470.3,61,5,0.081967213
2025-12-10,라이나무배당치아보험,1695.1,16,1,0.0625
2025-12-10,라이나보험,31457.8,37,7,0.189189189
2025-12-10,라이나생명,998118,1126,172,0.152753108
2025-12-10,라이나생명간병보험,2692.8,1,1,1
2025-12-10,라이나생명보험,53739.4,59,10,0.169491525
2025-12-10,라이나생명암보험,8228,5,1,0.2
2025-12-10,라이나생명치과,11393.8,36,3,0.083333333
2025-12-10,라이나생명치과보험,25279.1,6,1,0.166666667
2025-12-10,라이나생명치아보험,105935.5,98,14,0.142857143
2025-12-10,라이나손해보험,294457.9,323,54,0.167182663
2025-12-10,라이나수술비보험,8950.7,14,3,0.214285714
2025-12-10,라이나암보험,33007.7,16,4,0.25
2025-12-10,라이나첫날부터암보험,18052.1,15,5,0.333333333
2025-12-10,라이나치과,11784.3,14,2,0.142857143
2025-12-10,라이나치과보험,62031.2,28,9,0.321428571
2025-12-10,라이나치아,1794.1,2,1,0.5
2025-12-10,라이나치아보험,557500.9,226,44,0.194690265
2025-12-10,라이나치아보험레진,5765.1,4,1,0.25
2025-12-10,라이나치아보험홈페이지,6646.2,9,1,0.111111111
2025-12-10,메디칼건강보험,10549,5,2,0.4
2025-12-10,메디컬보험,19613,199,4,0.020100503
2025-12-10,면책기간없는치아보험,16022.6,6,1,0.166666667
2025-12-10,무배당the건강한치아보험v,9171.8,49,2,0.040816327
2025-12-10,바로보장암보험,101048.2,22,4,0.181818182
2025-12-10,보험,13513.5,160,1,0.00625
2025-12-10,보험가입문의,6012.6,42,1,0.023809524
2025-12-10,보험문의,31124.5,6,1,0.166666667
2025-12-10,보험비교,32793.2,2,1,0.5
2025-12-10,보험상담,33515.9,34,2,0.058823529
2025-12-10,수술보험,1262.8,132,1,0.007575758
2025-12-10,수술비보험,183420.6,103,4,0.038834951
2025-12-10,암보험,579041.1,1416,40,0.028248588
2025-12-10,암보험라이나,8992.5,35,3,0.085714286
2025-12-10,암보험료,14660.8,3,1,0.333333333
2025-12-10,암보험설계,15150.3,18,1,0.055555556
2025-12-10,암보험추천,118978.2,121,5,0.041322314
2025-12-10,암진단금보험,8805.5,2,1,0.5
2025-12-10,암진단비보험추천,22861.3,7,1,0.142857143
2025-12-10,암치료비보험,21057.3,34,2,0.058823529
2025-12-10,어린이치아보험,24840.2,4,1,0.25
2025-12-10,여성보험,18884.8,21,1,0.047619048
2025-12-10,여성암보험,3920.4,11,1,0.090909091
2025-12-10,유방암보험,2482.7,13,1,0.076923077
2025-12-10,인터넷암보험,20115.7,4,1,0.25
2025-12-10,임플란트보험,67212.2,465,8,0.017204301
2025-12-10,입원보험,13744.5,37,1,0.027027027
2025-12-10,입원비보험,7553.7,136,2,0.014705882
2025-12-10,종합보험,4435.2,19,1,0.052631579
2025-12-10,첫날부터든든한암보험,6758.4,2,1,0.5
2025-12-10,첫날부터암보험,42033.2,33,3,0.090909091
2025-12-10,치과보험,352370.7,501,21,0.041916168
2025-12-10,치과보험추천,17900.3,33,1,0.03030303
2025-12-10,치과실비보험,20242.2,67,2,0.029850746
2025-12-10,치아교정보험,932.8,40,1,0.025
2025-12-10,치아보험,1009638.3,1371,55,0.040116703
2025-12-10,치아보험가격,21626,183,3,0.016393443
2025-12-10,치아보험가입조건,4021.6,28,1,0.035714286
2025-12-10,치아보험비교,85735.1,26,2,0.076923077
2025-12-10,치아보험비교사이트,21672.2,7,1,0.142857143
2025-12-10,치아보험추천,233560.8,68,7,0.102941176
2025-12-10,치아보험크라운,11136.4,7,1,0.142857143
2025-12-10,홈쇼핑암보험,17807.9,7,1,0.142857143
2025-12-11,80세보험가입,8487.6,22,1,0.045454545
2025-12-11,가족간병인보험,4087.6,6,1,0.166666667
2025-12-11,간병보험,24183.5,98,4,0.040816327
2025-12-11,간병비,9282.9,134,3,0.02238806
2025-12-11,간병비보험,107868.2,476,12,0.025210084
2025-12-11,간병비보험추천,7426.1,28,1,0.035714286
2025-12-11,간병인보험,99562.1,299,10,0.033444816
2025-12-11,간병인보험가격,25622.3,52,7,0.134615385
2025-12-11,간병인보험추천,16522,67,3,0.044776119
2025-12-11,간병인보험필요한가,1362.9,99,2,0.02020202
2025-12-11,건강보험,38414.2,337,10,0.029673591
2025-12-11,당뇨보험,5374.6,40,1,0.025
2025-12-11,대장용종제거수술보험,8529.4,15,4,0.266666667
2025-12-11,라니아생명,17689.1,4,2,0.5
2025-12-11,라이나,123482.7,165,21,0.127272727
2025-12-11,라이나더건강한치아보험,24572.9,58,6,0.103448276
2025-12-11,라이나무배당the건강한치아보험,4335.1,3,1,0.333333333
2025-12-11,라이나무배당치아보험,5494.5,15,2,0.133333333
2025-12-11,라이나보험,29631.8,26,10,0.384615385
2025-12-11,라이나생명,1008395.3,1328,167,0.125753012
2025-12-11,라이나생명간병보험,7118.1,8,3,0.375
2025-12-11,라이나생명보험,47307.7,39,8,0.205128205
2025-12-11,라이나생명암보험,7530.6,7,2,0.285714286
2025-12-11,라이나생명첫날부터암보험,2225.3,2,1,0.5
2025-12-11,라이나생명치과,20387.4,60,4,0.066666667
2025-12-11,라이나생명치과보험,25230.7,8,2,0.25
2025-12-11,라이나생명치아보험,106946.4,119,21,0.176470588
2025-12-11,라이나생명치아보험료,12144,24,2,0.083333333
2025-12-11,라이나손해보험,253543.4,413,49,0.118644068
2025-12-11,라이나수술비보험,18983.8,19,4,0.210526316
2025-12-11,라이나암보험,45967.9,23,7,0.304347826
2025-12-11,라이나어린이치아보험,3619,2,1,0.5
2025-12-11,라이나첫날부터암보험,18993.7,12,4,0.333333333
2025-12-11,라이나치과,3776.3,4,2,0.5
2025-12-11,라이나치과보험,104000.6,26,9,0.346153846
2025-12-11,라이나치아보험,491517.4,253,49,0.193675889
2025-12-11,라이나퍼펙트케어암보험,6281,7,2,0.285714286
2025-12-11,메디칼건강보험,5461.5,7,1,0.142857143
2025-12-11,메디컬보험,3511.2,200,1,0.005
2025-12-11,무배당the건강한치아보험v,23480.6,64,6,0.09375
2025-12-11,바로보장암보험,7273.2,17,1,0.058823529
2025-12-11,백내장수술보험,1571.9,33,1,0.03030303
2025-12-11,보험,47751,162,6,0.037037037
2025-12-11,보험상담,48354.9,25,2,0.08
2025-12-11,비갱신간병인보험,6521.9,3,1,0.333333333
2025-12-11,비갱신암보험,60963.1,12,3,0.25
2025-12-11,수술보험,4618.9,177,2,0.011299435
2025-12-11,수술비보험,211978.8,76,5,0.065789474
2025-12-11,수술비보험추천,11822.8,55,1,0.018181818
2025-12-11,암뇌심보험,40786.9,11,1,0.090909091
2025-12-11,암보험,431636.7,1422,28,0.019690577
2025-12-11,암보험가격,24597.1,17,2,0.117647059
2025-12-11,암보험가격비교,8949.6,4,1,0.25
2025-12-11,암보험라이나,3259.3,33,1,0.03030303
2025-12-11,암보험상담,153475.3,2,1,0.5
2025-12-11,암보험설계,5650.7,8,1,0.125
2025-12-11,암진단금,70703.6,9,2,0.222222222
2025-12-11,암진단비보험,49713.4,25,2,0.08
2025-12-11,암치료비보험,27757.4,43,1,0.023255814
2025-12-11,여성보험,7956.3,15,1,0.066666667
2025-12-11,유방암보험,31783.4,15,2,0.133333333
2025-12-11,임플란트보험,69888.5,465,13,0.027956989
2025-12-11,입원보험,10115.6,22,2,0.090909091
2025-12-11,입원비보험,37207.5,123,4,0.032520325
2025-12-11,저렴한암보험,11323.4,2,1,0.5
2025-12-11,진단금보험,19688.9,31,3,0.096774194
2025-12-11,첫날부터암보험,8048.7,13,2,0.153846154
2025-12-11,첫날부터입원비보험,1218.8,2,2,1
2025-12-11,충치보험,10615,32,1,0.03125
2025-12-11,치과보험,376821.5,508,26,0.051181102
2025-12-11,치과보험가격,15258.1,10,2,0.2
2025-12-11,치과보험료,17394.3,2,1,0.5
2025-12-11,치과보험비교,47314.3,12,1,0.083333333
2025-12-11,치과보험추천,75830.7,34,3,0.088235294
2025-12-11,치과실비보험,107547,53,4,0.075471698
2025-12-11,치아보험,832225.9,1320,45,0.034090909
2025-12-11,치아보험가격,42368.7,153,6,0.039215686
2025-12-11,치아보험가입조건,11589.6,18,1,0.055555556
2025-12-11,치아보험교정,7586.7,13,1,0.076923077
2025-12-11,치아보험료,34229.8,6,2,0.333333333
2025-12-11,치아보험비교,29419.5,29,1,0.034482759
2025-12-11,치아보험임플란트,31309.3,33,3,0.090909091
2025-12-11,치아보험추천,82562.7,68,3,0.044117647
2025-12-12,80세간병인보험,5987.3,5,1,0.2
2025-12-12,간병보험,46407.9,103,6,0.058252427
2025-12-12,간병비보험,108164.1,375,9,0.024
2025-12-12,간병비보험추천,5118.3,35,1,0.028571429
2025-12-12,간병인보험,111912.9,326,14,0.042944785
2025-12-12,간병인보험가격,51617.5,34,7,0.205882353
2025-12-12,간병인보험비교,29879.3,9,1,0.111111111
2025-12-12,간병인보험추천,44572,71,6,0.084507042
2025-12-12,간병인보험필요한가,1625.8,103,1,0.009708738
2025-12-12,건강보험,28782.6,230,6,0.026086957
2025-12-12,다이렉트건강보험,4900.5,5,1,0.2
2025-12-12,라이나,50209.5,120,10,0.083333333
2025-12-12,라이나간병인보험,2878.7,2,1,0.5
2025-12-12,라이나더건강한치아보험,20306,42,4,0.095238095
2025-12-12,라이나보험,40030.1,48,8,0.166666667
2025-12-12,라이나생명,804226.5,1270,171,0.134645669
2025-12-12,라이나생명간병인보험,6894.8,2,1,0.5
2025-12-12,라이나생명보험,26448.4,56,6,0.107142857
2025-12-12,라이나생명암보험,13468.4,7,1,0.142857143
2025-12-12,라이나생명첫날부터암보험,1694,2,1,0.5
2025-12-12,라이나생명치과,29581.2,35,2,0.057142857
2025-12-12,라이나생명치과보험,42903.3,8,5,0.625
2025-12-12,라이나생명치아보험,75916.5,93,10,0.107526882
2025-12-12,라이나손해보험,313088.6,361,47,0.130193906
2025-12-12,라이나손해보험치아,12790.8,9,2,0.222222222
2025-12-12,라이나수술비보험,5450.5,24,2,0.083333333
2025-12-12,라이나암보험,12314.5,11,2,0.181818182
2025-12-12,라이나치과,15219.6,6,2,0.333333333
2025-12-12,라이나치과보험,37329.6,24,8,0.333333333
2025-12-12,라이나치아보험,401498.9,212,43,0.202830189
2025-12-12,라이나치아보험홈페이지,11271.7,6,3,0.5
